YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,AA,1228,N439AA,DFW,SLC,1400,1450,50,15,1505,170,157,134,989,1619,8,1550,1627,37,0,0,,0,0,10,27,0
2015,1,1,4,AA,1294,N3GRAA,MIA,IAH,1400,1437,37,9,1446,177,169,154,964,1620,6,1557,1626,29,0,0,,0,0,29,0,0
2015,1,1,4,AA,1697,N023AA,MIA,STL,1400,1541,101,17,1558,175,171,150,1068,1728,4,1555,1732,97,0,0,,0,0,16,81,0
2015,1,1,4,AA,2252,N3BPAA,SEA,DFW,1400,1359,-1,10,1409,230,264,215,1660,1944,39,1950,2023,33,0,0,,33,0,0,0,0
2015,1,1,4,B6,821,N651JB,BOS,PBI,1400,1632,152,20,1652,204,195,170,1197,1942,5,1724,1947,143,0,0,,0,0,27,116,0
2015,1,1,4,B6,1453,N579JB,FLL,SJU,1400,1430,30,11,1441,151,138,123,1046,1744,4,1731,1748,17,0,0,,0,0,17,0,0
2015,1,1,4,EV,5019,N181PQ,CAE,ATL,1400,1518,78,10,1528,70,53,37,192,1605,6,1510,1611,61,0,0,,0,0,56,5,0
2015,1,1,4,F9,1245,N912FR,DFW,DEN,1400,1507,67,10,1517,120,111,94,641,1551,7,1500,1558,58,0,0,,43,0,10,5,0
2015,1,1,4,MQ,3008,N696MQ,ORD,IND,1400,1439,39,33,1512,58,78,34,177,1646,11,1558,1657,59,0,0,,20,0,17,22,0
2015,1,1,4,MQ,3608,N821MQ,LGA,SDF,1400,1353,-7,24,1417,128,168,136,659,1633,8,1608,1641,33,0,0,,33,0,0,0,0
2015,1,1,4,EV,5997,N16183,LBB,DEN,1401,1632,151,19,1651,95,96,68,456,1659,9,1436,1708,152,0,0,,1,0,7,144,0
2015,1,1,4,DL,1178,N911DA,ATL,RIC,1402,1424,22,13,1437,90,85,63,481,1540,9,1532,1549,17,0,0,,0,0,7,10,0
2015,1,1,4,UA,377,N492UA,PHX,DEN,1405,1530,85,11,1541,106,102,81,602,1702,10,1551,1712,81,0,0,,0,0,36,45,0
2015,1,1,4,WN,722,N480WN,BUF,MDW,1405,1439,34,12,1451,110,108,91,468,1522,5,1455,1527,32,0,0,,0,0,0,14,18
2015,1,1,4,WN,838,N645SW,MHT,BWI,1405,1504,59,9,1513,100,92,79,377,1632,4,1545,1636,51,0,0,,0,0,46,5,0
2015,1,1,4,AA,1602,N469AA,BWI,DFW,1405,1421,16,7,1428,215,214,198,1217,1646,9,1640,1655,15,0,0,,0,0,0,10,5
2015,1,1,4,EV,2508,N905EV,DFW,LFT,1405,1422,17,23,1445,75,81,54,351,1539,4,1520,1543,23,0,0,,6,0,17,0,0
2015,1,1,4,MQ,2856,N695MQ,DFW,CHS,1405,1427,22,16,1443,143,136,114,987,1737,6,1728,1743,15,0,0,,0,0,15,0,0
2015,1,1,4,MQ,2901,N623MQ,CMH,ORD,1405,1513,68,13,1526,90,78,57,296,1523,8,1435,1531,56,0,0,,0,0,8,48,0
2015,1,1,4,EV,5204,N755EV,ROC,LGA,1406,1750,224,7,1757,84,57,43,254,1840,7,1530,1847,197,0,0,,0,0,197,0,0
2015,1,1,4,UA,391,N543UA,OGG,LAX,1408,1408,0,11,1419,320,341,286,2486,2105,44,2128,2149,21,0,0,,21,0,0,0,0
2015,1,1,4,F9,777,N951FR,DEN,LAS,1409,1448,39,9,1457,111,95,80,628,1517,6,1500,1523,23,0,0,,0,0,0,23,0
2015,1,1,4,WN,935,N8633A,MCO,BUF,1410,1444,34,11,1455,155,154,137,1011,1712,6,1645,1718,33,0,0,,0,0,33,0,0
2015,1,1,4,WN,497,N405WN,HOU,OKC,1410,1432,22,9,1441,80,73,60,419,1541,4,1530,1545,15,0,0,,0,0,0,15,0
2015,1,1,4,UA,1555,N63820,SEA,ORD,1410,1534,84,11,1545,238,226,198,1721,2103,17,2008,2120,72,0,0,,0,0,15,57,0
2015,1,1,4,AA,126,N4XGAA,PHX,DFW,1410,1508,58,21,1529,140,137,107,868,1816,9,1730,1825,55,0,0,,0,0,8,47,0
2015,1,1,4,AA,103,N4XSAA,DFW,MSY,1410,1433,23,13,1446,80,80,62,447,1548,5,1530,1553,23,0,0,,0,0,23,0,0
2015,1,1,4,B6,424,N935JB,LAX,JFK,1410,1403,-7,18,1421,310,336,299,2475,2220,19,2220,2239,19,0,0,,19,0,0,0,0
2015,1,1,4,B6,908,N563JB,SJU,BOS,1410,1440,30,10,1450,252,261,245,1674,1755,6,1722,1801,39,0,0,,9,0,22,8,0
2015,1,1,4,MQ,2800,N667MQ,DFW,HOU,1410,1457,47,17,1514,63,73,50,247,1604,6,1513,1610,57,0,0,,10,0,47,0,0
2015,1,1,4,MQ,2900,N628MQ,RAP,DFW,1410,1416,6,20,1436,140,160,130,835,1746,10,1730,1756,26,0,0,,20,0,0,5,1
2015,1,1,4,MQ,2968,N509MQ,ORD,STL,1410,1413,3,41,1454,68,93,48,258,1542,4,1518,1546,28,0,0,,28,0,0,0,0
2015,1,1,4,MQ,3045,N942MQ,TUL,ORD,1410,1413,3,47,1500,115,128,74,585,1614,7,1605,1621,16,0,0,,16,0,0,0,0
2015,1,1,4,EV,4100,N14171,EWR,MEM,1411,1405,-6,20,1425,182,217,169,946,1614,28,1613,1642,29,0,0,,29,0,0,0,0
2015,1,1,4,OO,5320,N903SW,DEN,MAF,1411,1441,30,26,1507,102,119,87,563,1734,6,1653,1740,47,0,0,,17,0,30,0,0
2015,1,1,4,OO,5228,N705SK,IAH,RDU,1411,1536,85,20,1556,152,147,124,1042,1900,3,1743,1903,80,0,0,,0,0,58,22,0
2015,1,1,4,F9,624,N202FR,DEN,DTW,1414,1520,66,11,1531,161,142,124,1123,1935,7,1855,1942,47,0,0,,0,0,0,47,0
2015,1,1,4,NK,711,N503NK,MYR,LGA,1414,1421,7,11,1432,102,113,80,563,1552,22,1556,1614,18,0,0,,18,0,0,0,0
2015,1,1,4,US,1827,N967UW,PHL,IAH,1415,1421,6,11,1432,230,252,220,1325,1712,21,1705,1733,28,0,0,,22,0,6,0,0
2015,1,1,4,WN,2131,N213WN,DEN,IAD,1415,1453,38,10,1503,190,169,154,1452,1937,5,1925,1942,17,0,0,,0,0,11,6,0
2015,1,1,4,WN,724,N202WN,HOU,CRP,1415,1510,55,5,1515,50,49,41,187,1556,3,1505,1559,54,0,0,,0,0,54,0,0
2015,1,1,4,WN,747,N259WN,PHX,MDW,1415,1520,65,13,1533,195,173,155,1444,1908,5,1830,1913,43,0,0,,0,0,18,25,0
2015,1,1,4,WN,3413,N277WN,SJC,MDW,1415,1438,23,9,1447,250,252,232,1838,2039,11,2025,2050,25,0,0,,2,0,10,13,0
2015,1,1,4,WN,3481,N424WN,PDX,DEN,1415,1432,17,11,1443,140,164,139,991,1802,14,1735,1816,41,0,0,,24,0,2,15,0
2015,1,1,4,AA,1288,N568AA,SAN,DFW,1415,1413,-2,15,1428,175,214,144,1171,1852,55,1910,1947,37,0,0,,37,0,0,0,0
2015,1,1,4,AA,1472,N514AA,DFW,ELP,1415,1536,81,19,1555,105,112,90,551,1625,3,1500,1628,88,0,0,,7,0,0,72,9
2015,1,1,4,F9,1260,N203FR,ORD,TPA,1415,1426,11,14,1440,155,171,152,1012,1812,5,1750,1817,27,0,0,,16,0,11,0,0
2015,1,1,4,MQ,2773,N809MQ,CHO,LGA,1415,1656,161,11,1707,75,70,50,305,1757,9,1530,1806,156,0,0,,0,0,57,99,0
2015,1,1,4,MQ,3067,N542MQ,DFW,AMA,1415,1442,27,20,1502,68,74,49,312,1551,5,1523,1556,33,0,0,,6,0,0,15,12
2015,1,1,4,MQ,3546,N918MQ,DFW,LIT,1415,1449,34,20,1509,68,73,49,304,1558,4,1523,1602,39,0,0,,5,0,15,19,0
2015,1,1,4,EV,4171,N16911,EWR,MSN,1418,1416,-2,20,1436,161,183,159,799,1615,4,1559,1619,20,0,0,,20,0,0,0,0
2015,1,1,4,HA,384,N489HA,LIH,HNL,1418,1439,21,8,1447,34,50,29,102,1516,13,1452,1529,37,0,0,,0,0,16,21,0
2015,1,1,4,UA,554,N667UA,SFO,IAH,1420,1458,38,28,1526,225,228,193,1635,2039,7,2005,2046,41,0,0,,12,0,0,29,0
2015,1,1,4,WN,1097,N340LV,BWI,BDL,1420,1441,21,13,1454,65,67,50,283,1544,4,1525,1548,23,0,0,,2,0,5,16,0
2015,1,1,4,WN,551,N7734H,HOU,TUL,1420,1606,106,14,1620,80,84,66,453,1726,4,1540,1730,110,0,0,,4,0,0,106,0
2015,1,1,4,WN,2663,N908WN,LAX,DAL,1420,1439,19,8,1447,170,174,161,1246,1928,5,1910,1933,23,0,0,,4,0,13,6,0
2015,1,1,4,WN,675,N956WN,LAX,HOU,1420,1430,10,13,1443,185,197,169,1390,1932,15,1925,1947,22,0,0,,12,0,10,0,0
2015,1,1,4,WN,847,N367SW,MCO,PHL,1420,1420,0,20,1440,140,158,124,861,1644,14,1640,1658,18,0,0,,18,0,0,0,0
2015,1,1,4,WN,246,N411WN,MSY,PHX,1420,1442,22,11,1453,215,208,192,1300,1705,5,1655,1710,15,0,0,,0,0,7,8,0
2015,1,1,4,WN,3450,N709SW,SFO,MDW,1420,1522,62,9,1531,250,243,228,1855,2119,6,2030,2125,55,0,0,,0,0,13,42,0
2015,1,1,4,WN,126,N256WN,OAK,SLC,1420,1509,49,8,1517,100,99,86,588,1743,5,1700,1748,48,0,0,,0,0,14,34,0
2015,1,1,4,AA,305,N5EGAA,MIA,SFO,1420,1620,120,11,1631,379,355,339,2585,1910,5,1739,1915,96,0,0,,0,0,0,96,0
2015,1,1,4,AA,1424,N3GJAA,DEN,MIA,1420,1440,20,26,1506,223,236,201,1709,2027,9,2003,2036,33,0,0,,13,0,11,9,0
2015,1,1,4,AA,1239,N4YSAA,LAS,DFW,1420,1437,17,19,1456,160,162,134,1055,1910,9,1900,1919,19,0,0,,2,0,0,17,0
2015,1,1,4,AA,2331,N7AMAA,ORD,DFW,1420,1503,43,10,1513,150,167,129,802,1722,28,1650,1750,60,0,0,,17,0,43,0,0
2015,1,1,4,DL,1916,N555NW,DEN,ATL,1420,1429,9,27,1456,165,179,138,1199,1914,14,1905,1928,23,0,0,,14,0,9,0,0
2015,1,1,4,MQ,3071,N606MQ,DFW,GSO,1420,1446,26,14,1500,143,132,116,999,1756,2,1743,1758,15,0,0,,0,0,9,6,0
2015,1,1,4,MQ,3155,N630MQ,CMI,ORD,1420,1430,10,8,1438,60,66,31,135,1509,27,1520,1536,16,0,0,,6,0,0,10,0
2015,1,1,4,MQ,3146,N604MQ,GCK,DFW,1420,1428,8,14,1442,80,96,76,404,1558,6,1540,1604,24,0,0,,16,0,0,8,0
2015,1,1,4,MQ,3119,N619MQ,FWA,ORD,1420,1438,18,8,1446,60,65,34,157,1420,23,1420,1443,23,0,0,,5,0,18,0,0
2015,1,1,4,UA,1733,N77066,SFO,DEN,1421,1438,17,14,1452,147,177,144,967,1816,19,1748,1835,47,0,0,,30,0,13,4,0
2015,1,1,4,OO,4982,N578SW,SAN,LAX,1421,1454,33,7,1501,49,35,25,109,1526,3,1510,1529,19,0,0,,0,0,0,19,0
2015,1,1,4,OO,5163,N793SK,SUN,SFO,1423,1540,77,12,1552,116,100,84,587,1616,4,1519,1620,61,0,0,,0,0,19,42,0
2015,1,1,4,OO,5171,N969SW,DEN,BIS,1423,1707,164,36,1743,97,115,74,516,1957,5,1700,2002,182,0,0,,18,0,0,164,0
2015,1,1,4,OO,6491,N786SK,TUS,DEN,1423,1502,39,15,1517,117,118,89,639,1646,14,1620,1700,40,0,0,,1,0,17,22,0
2015,1,1,4,WN,768,N8319F,BWI,PHX,1425,1437,12,8,1445,325,357,338,1999,1823,11,1750,1834,44,0,0,,32,0,12,0,0
2015,1,1,4,WN,2849,N8328A,LAX,MDW,1425,1509,44,7,1516,240,229,215,1750,2051,7,2025,2058,33,0,0,,0,0,9,24,0
2015,1,1,4,WN,435,N714CB,MCI,STL,1425,1443,18,11,1454,55,54,39,237,1533,4,1520,1537,17,0,0,,0,0,17,0,0
2015,1,1,4,AA,1664,N520AA,DFW,SAT,1425,1449,24,18,1507,65,76,52,247,1559,6,1530,1605,35,0,0,,11,0,14,10,0
2015,1,1,4,AA,2297,N483AA,AUS,DFW,1425,1449,24,12,1501,65,57,34,190,1535,11,1530,1546,16,0,0,,0,0,0,16,0
2015,1,1,4,B6,398,N709JB,MCO,LGA,1425,1612,107,13,1625,151,139,120,950,1825,6,1656,1831,95,0,0,,0,0,12,83,0
2015,1,1,4,MQ,3130,N647MQ,JAN,DFW,1425,1508,43,12,1520,95,90,69,408,1629,9,1600,1638,38,0,0,,0,0,0,33,5
2015,1,1,4,MQ,3484,N635MQ,DFW,CAE,1425,1448,23,17,1505,133,130,110,922,1755,3,1738,1758,20,0,0,,0,0,13,7,0
2015,1,1,4,OO,2618,N477CA,LAX,ELP,1425,1444,19,18,1502,110,113,92,715,1734,3,1715,1737,22,0,0,,3,0,0,19,0
2015,1,1,4,OO,5169,N779SK,ELP,IAH,1425,1457,32,12,1509,108,110,86,667,1735,12,1713,1747,34,0,0,,2,0,0,32,0
2015,1,1,4,OO,5315,N928SW,DVL,DEN,1426,1642,136,10,1652,118,127,102,638,1734,15,1524,1749,145,0,0,,9,0,3,133,0
2015,1,1,4,UA,1070,N37298,HDN,IAH,1429,1509,40,12,1521,162,160,130,985,1831,18,1811,1849,38,0,0,,0,0,14,24,0
2015,1,1,4,UA,1428,N14228,CLE,IAH,1429,1444,15,8,1452,199,215,193,1091,1705,14,1648,1719,31,0,0,,16,0,15,0,0
2015,1,1,4,B6,1883,N585JB,JFK,MCO,1429,1437,8,30,1507,179,188,143,944,1730,15,1728,1745,17,0,0,,9,0,8,0,0
2015,1,1,4,US,1700,N121UW,CLT,BDL,1430,1510,40,14,1524,109,100,83,644,1647,3,1619,1650,31,0,0,,0,0,31,0,0
2015,1,1,4,WN,1044,N8652B,AUS,HOU,1430,1432,2,10,1442,50,66,30,148,1512,26,1520,1538,18,0,0,,18,0,0,0,0
2015,1,1,4,WN,3226,N944WN,DAL,MDW,1430,1602,92,10,1612,135,124,95,793,1747,19,1645,1806,81,0,0,,0,0,25,56,0
2015,1,1,4,WN,179,N7738A,MCI,TPA,1430,1441,11,12,1453,150,155,138,1048,1811,5,1800,1816,16,0,0,,5,0,11,0,0
2015,1,1,4,WN,1133,N627SW,SLC,DEN,1430,1522,52,12,1534,85,83,64,391,1638,7,1555,1645,50,0,0,,0,0,6,44,0
2015,1,1,4,UA,1712,N16234,MTJ,IAH,1430,1455,25,23,1518,150,156,127,927,1825,6,1800,1831,31,0,0,,6,0,0,25,0
2015,1,1,4,AA,386,N434AA,DFW,JAX,1430,1639,129,16,1655,135,132,109,918,1944,7,1745,1951,126,0,0,,0,0,12,114,0
2015,1,1,4,AA,1010,N4YFAA,DFW,DEN,1430,1445,15,28,1513,120,131,94,641,1547,9,1530,1556,26,0,0,,11,0,0,15,0
2015,1,1,4,AA,1188,N4XXAA,LAX,AUS,1430,1503,33,20,1523,175,183,157,1242,2000,6,1925,2006,41,0,0,,8,0,15,18,0
2015,1,1,4,DL,676,N699DL,STT,JFK,1430,1444,14,14,1458,257,263,238,1623,1756,11,1747,1807,20,0,0,,6,0,14,0,0
2015,1,1,4,EV,6118,N17984,CLT,IAD,1430,1544,74,10,1554,90,74,55,322,1649,9,1600,1658,58,0,0,,0,0,58,0,0
2015,1,1,4,UA,1279,N24702,EGE,IAH,1431,1455,24,12,1507,159,152,131,934,1818,9,1810,1827,17,0,0,,0,0,17,0,0
2015,1,1,4,UA,1493,N12218,EWR,LAX,1431,1513,42,8,1521,378,361,343,2454,1804,10,1749,1814,25,0,0,,0,0,25,0,0
2015,1,1,4,EV,4601,N11164,IAH,LBB,1433,1500,27,13,1513,94,102,71,458,1624,18,1607,1642,35,0,0,,8,0,8,19,0
2015,1,1,4,UA,1115,N76505,LAS,ORD,1434,1453,19,17,1510,214,225,180,1514,2010,28,2008,2038,30,0,0,,13,0,0,17,0
2015,1,1,4,EV,4579,N21197,DTW,IAH,1434,1435,1,15,1450,200,225,192,1075,1702,18,1654,1720,26,0,0,,26,0,0,0,0
2015,1,1,4,EV,4725,N12922,IAH,GRK,1434,1512,38,12,1524,58,51,33,166,1557,6,1532,1603,31,0,0,,31,0,0,0,0
2015,1,1,4,OO,5188,N706SK,LAX,ASE,1434,1438,4,19,1457,128,178,155,737,1832,4,1742,1836,54,0,0,,50,0,4,0,0
2015,1,1,4,WN,3127,N7815L,BNA,STL,1435,1455,20,7,1502,65,64,52,272,1554,5,1540,1559,19,0,0,,0,0,13,6,0
2015,1,1,4,WN,4995,N497WN,BUF,BWI,1435,1503,28,11,1514,70,68,52,281,1606,5,1545,1611,26,0,0,,0,0,3,23,0
2015,1,1,4,WN,3486,N741SA,RNO,SAN,1435,1515,40,8,1523,85,80,69,488,1632,3,1600,1635,35,0,0,,0,0,9,26,0
2015,1,1,4,US,510,N764US,PHX,SMF,1435,1454,19,22,1516,119,121,95,647,1551,4,1534,1555,21,0,0,,2,0,19,0,0
2015,1,1,4,AA,221,N3CBAA,SFO,DFW,1435,1740,185,28,1808,205,214,179,1464,2307,7,2000,2314,194,0,0,,9,0,0,185,0
2015,1,1,4,AA,1071,N4YTAA,HOU,DFW,1435,1437,2,12,1449,70,89,43,247,1532,34,1545,1606,21,0,0,,21,0,0,0,0
2015,1,1,4,AA,2260,N3LKAA,SEA,ORD,1435,1456,21,21,1517,230,233,202,1721,2039,10,2025,2049,24,0,0,,3,0,21,0,0
2015,1,1,4,AA,2433,N3ERAA,LAX,DFW,1435,1433,-2,13,1446,180,218,152,1235,1918,53,1935,2011,36,0,0,,36,0,0,0,0
2015,1,1,4,EV,5942,N34110,DEN,MCI,1435,1500,25,10,1510,94,85,69,533,1719,6,1709,1725,16,0,0,,0,0,0,16,0
2015,1,1,4,MQ,2814,N923MQ,MKE,DFW,1435,1449,14,13,1502,165,183,160,853,1742,10,1720,1752,32,0,0,,18,0,5,9,0
2015,1,1,4,MQ,2904,N678MQ,CVG,DFW,1435,1428,-7,13,1441,160,183,149,812,1610,21,1615,1631,16,0,0,,16,0,0,0,0
2015,1,1,4,OO,5200,N774SK,IAH,PHX,1435,1533,58,10,1543,172,161,147,1009,1710,4,1627,1714,47,0,0,,0,0,42,5,0
2015,1,1,4,OO,5250,N579SW,SFO,ACV,1435,1559,84,23,1622,83,76,50,250,1712,3,1558,1715,77,0,0,,0,0,77,0,0
2015,1,1,4,OO,6584,N944SW,PHX,FLG,1435,1445,10,23,1508,46,54,26,119,1534,5,1521,1539,18,0,0,,8,2,0,8,0
2015,1,1,4,OO,5193,N784SK,LAX,DFW,1436,1530,54,14,1544,177,181,154,1235,2018,13,1933,2031,58,0,0,,4,0,2,52,0
2015,1,1,4,NK,312,N622NK,MCO,ACY,1438,1518,40,13,1531,129,125,106,852,1717,6,1647,1723,36,0,0,,36,0,0,0,0
2015,1,1,4,HA,291,N492HA,ITO,HNL,1438,1446,8,8,1454,52,62,40,216,1534,14,1530,1548,18,0,0,,0,0,10,8,0
2015,1,1,4,US,2059,N835AW,CLT,MIA,1440,1515,35,28,1543,124,125,91,650,1714,6,1644,1720,36,0,0,,1,0,16,19,0
2015,1,1,4,VX,715,N523VA,DAL,SFO,1440,1553,73,10,1603,230,213,197,1476,1720,6,1630,1726,56,0,0,,0,0,2,54,0
2015,1,1,4,WN,1187,N655WN,LAX,SFO,1440,1514,34,14,1528,75,75,54,337,1622,7,1555,1629,34,0,0,,0,0,24,10,0
2015,1,1,4,WN,1908,N8324A,SMF,LAX,1440,1450,10,12,1502,75,99,61,373,1603,26,1555,1629,34,0,0,,24,0,10,0,0
2015,1,1,4,UA,1704,N32404,PHX,IAH,1440,1443,3,10,1453,150,168,121,1009,1754,37,1810,1831,21,0,0,,21,0,0,0,0
2015,1,1,4,B6,1902,N593JB,FLL,JFK,1440,1445,5,31,1516,171,184,143,1069,1739,10,1731,1749,18,0,0,,13,0,5,0,0
2015,1,1,4,EV,2513,N880AS,DFW,MLU,1440,1538,58,12,1550,65,63,45,293,1635,6,1545,1641,56,0,0,,0,0,0,56,0
2015,1,1,4,EV,4916,N717EV,RDU,BOS,1440,1432,-8,76,1548,114,176,92,612,1720,8,1634,1728,54,0,0,,54,0,0,0,0
2015,1,1,4,EV,5741,N832AS,CAE,IAD,1440,1521,41,11,1532,89,81,64,401,1636,6,1609,1642,33,0,0,,33,0,0,0,0
2015,1,1,4,F9,1329,N210FR,MCO,IAD,1440,1457,17,14,1511,125,133,103,758,1654,16,1645,1710,25,0,0,,12,0,13,0,0
2015,1,1,4,MQ,2822,N537MQ,ASE,DFW,1440,1504,24,9,1513,125,119,105,701,1758,5,1745,1803,18,0,0,,0,0,7,11,0
2015,1,1,4,MQ,3126,N636MQ,EVV,ORD,1440,1450,10,25,1515,85,109,57,273,1612,27,1605,1639,34,0,0,,34,0,0,0,0
2015,1,1,4,MQ,3289,N626MQ,ORD,SUX,1440,1507,27,37,1544,93,110,69,436,1653,4,1613,1657,44,0,0,,17,0,27,0,0
2015,1,1,4,MQ,3386,N622MQ,CLL,DFW,1440,1452,12,14,1506,55,58,33,164,1539,11,1535,1550,15,0,0,,3,0,12,0,0
2015,1,1,4,OO,5220,N764SK,BHM,IAH,1440,1538,58,12,1550,116,111,94,562,1724,5,1636,1729,53,0,0,,0,0,0,53,0
2015,1,1,4,OO,5224,N108SY,MCI,ORD,1440,1523,43,17,1540,96,86,56,403,1636,13,1616,1649,33,0,0,,0,0,0,33,0
2015,1,1,4,OO,5541,N766SK,ASE,IAH,1441,1604,83,17,1621,151,161,129,913,1930,15,1812,1945,93,0,0,,10,0,6,77,0
2015,1,1,4,F9,359,N921FR,MKE,DEN,1442,1515,33,9,1524,154,146,131,896,1635,6,1616,1641,25,0,0,,0,0,25,0,0
2015,1,1,4,OO,6528,N948SW,PHX,LAX,1444,1440,-4,10,1450,86,118,62,370,1452,46,1510,1538,28,0,0,,28,0,0,0,0
2015,1,1,4,US,891,N153UW,CLT,DFW,1445,1445,0,25,1510,171,191,149,936,1639,17,1636,1656,20,0,0,,20,0,0,0,0
2015,1,1,4,US,1892,N557UW,CLT,ORD,1445,1511,26,12,1523,125,121,101,599,1604,8,1550,1612,22,0,0,,0,0,22,0,0
2015,1,1,4,UA,1030,N20904,DEN,IAH,1445,1458,13,11,1509,134,141,111,862,1800,19,1759,1819,20,0,0,,7,0,13,0,0
2015,1,1,4,WN,1189,N7707C,BWI,OKC,1445,1509,24,9,1518,205,227,214,1180,1752,4,1710,1756,46,0,0,,22,0,24,0,0
2015,1,1,4,WN,1975,N656SW,DAL,FLL,1445,1535,50,9,1544,155,148,135,1108,1859,4,1820,1903,43,0,0,,0,0,9,34,0
2015,1,1,4,WN,2070,N7740A,LAX,STL,1445,1511,26,7,1518,205,204,192,1592,2030,5,2010,2035,25,0,0,,0,0,25,0,0
2015,1,1,4,WN,1348,N902WN,PHX,LAX,1445,1458,13,27,1525,75,92,58,370,1523,7,1500,1530,30,0,0,,17,0,0,13,0
2015,1,1,4,WN,16,N646SW,OAK,SAN,1445,1516,31,6,1522,80,80,72,446,1634,2,1605,1636,31,0,0,,0,0,16,15,0
2015,1,1,4,AA,43,N3KCAA,DTW,DFW,1445,1445,0,19,1504,180,199,163,986,1647,17,1645,1704,19,0,0,,19,0,0,0,0
2015,1,1,4,AA,260,N4UBAA,DFW,MKE,1445,1525,40,12,1537,135,122,101,853,1718,9,1700,1727,27,0,0,,0,0,27,0,0
2015,1,1,4,AA,1068,N485AA,DFW,BWI,1445,1544,59,12,1556,165,158,141,1217,1917,5,1830,1922,52,0,0,,0,0,52,0,0
2015,1,1,4,AA,1213,N5BRAA,DFW,SFO,1445,1514,29,19,1533,220,211,188,1464,1641,4,1625,1645,20,0,0,,0,0,20,0,0
2015,1,1,4,AA,1583,N3LUAA,ORD,PHX,1445,1601,76,13,1614,230,239,218,1440,1852,8,1735,1900,85,0,0,,9,0,76,0,0
2015,1,1,4,DL,2543,N137DL,ATL,DTW,1445,1529,44,16,1545,124,107,87,594,1712,4,1649,1716,27,0,0,,0,0,27,0,0
2015,1,1,4,EV,4289,N17108,COS,IAH,1445,1443,-2,47,1530,140,174,119,809,1829,8,1805,1837,32,0,0,,32,0,0,0,0
2015,1,1,4,MQ,3261,N660MQ,DFW,GRK,1445,1528,43,13,1541,43,57,39,134,1620,5,1528,1625,57,0,0,,14,0,13,30,0
2015,1,1,4,UA,201,N772UA,HNL,GUM,1450,1611,81,13,1624,470,452,434,3801,1938,5,1840,1943,63,0,0,,0,0,63,0,0
2015,1,1,4,WN,890,N717SA,PHL,TPA,1450,1549,59,16,1605,165,163,142,920,1827,5,1735,1832,57,0,0,,0,0,57,0,0
2015,1,1,4,UA,1274,N57869,LAX,OGG,1450,1511,21,14,1525,345,347,328,2486,1853,5,1835,1858,23,0,0,,2,0,21,0,0
2015,1,1,4,AA,1531,N4XTAA,DFW,TUS,1450,1534,44,20,1554,140,149,127,813,1701,2,1610,1703,53,0,0,,9,0,44,0,0
2015,1,1,4,AA,2218,N547AA,COS,DFW,1450,1507,17,33,1540,110,140,89,592,1809,18,1740,1827,47,0,0,,30,0,10,7,0
2015,1,1,4,AA,2360,N012AA,GUC,DFW,1450,1809,199,27,1836,120,143,95,678,2111,21,1750,2132,222,0,0,,23,0,199,0,0
2015,1,1,4,AS,306,N795AS,SFO,PSP,1450,1621,91,12,1633,84,86,70,421,1743,4,1614,1747,93,0,0,,2,0,0,91,0
2015,1,1,4,AA,975,N559AA,MSY,DFW,1450,1608,78,9,1617,100,92,72,447,1729,11,1630,1740,70,0,0,,0,0,0,70,0
2015,1,1,4,MQ,3234,N683MQ,DFW,CHA,1450,1520,30,16,1536,108,110,89,695,1805,5,1738,1810,32,0,0,,2,0,22,8,0
2015,1,1,4,OO,6429,N586SW,PSP,LAX,1450,1455,5,13,1508,52,65,28,110,1536,24,1542,1600,18,0,0,,13,0,0,5,0
2015,1,1,4,EV,5991,N15555,XNA,ORD,1451,1510,19,40,1550,110,122,70,522,1700,12,1641,1712,31,0,0,,12,0,3,16,0
2015,1,1,4,EV,6156,N14186,DEN,MSN,1451,1617,86,13,1630,132,111,95,826,1905,3,1803,1908,65,0,0,,0,0,15,50,0
2015,1,1,4,F9,679,N218FR,MCO,DEN,1452,1523,31,17,1540,248,250,226,1546,1726,7,1700,1733,33,0,0,,10,0,23,0,0
2015,1,1,4,B6,1115,N193JB,BOS,DFW,1454,1450,-4,15,1505,269,300,277,1562,1842,8,1823,1850,27,0,0,,27,0,0,0,0
2015,1,1,4,DL,2491,N925DL,ATL,SDF,1454,1521,27,15,1536,82,76,54,321,1630,7,1616,1637,21,0,0,,0,0,21,0,0
2015,1,1,4,UA,215,N472UA,LAX,DEN,1455,1453,-2,15,1508,140,166,137,862,1825,14,1815,1839,24,0,0,,24,0,0,0,0
2015,1,1,4,WN,1657,N362SW,LAS,DAL,1455,1521,26,13,1534,160,158,140,1067,1954,5,1935,1959,24,0,0,,0,0,17,7,0
